compound_id	LogS
169314151	0.6552600369
924145133	0.1782048937999999
615012858	0.9425469123
318191533	1.0650472922
976171199	1.0698153477
839879176	1.0124096986
809126890	0.499854127
884682126	1.2513159198
157631208	1.1186438786
772144446	0.9620638041
637124765	0.779379433
839066526	0.2391231023999999
178926501	0.7254773119
771133281	0.6814775579000001
410772333	0.5778568301
345285159	1.0911130427
315348291	0.8852856245999999
190445878	0.6211099353
181329741	1.040224269
757938042	0.1614506128999999
706846665	0.5928981548
867943108	-0.1966099864
176255852	-0.1112860428999999
526795643	-0.0176551044
610790376	-0.1211098882
960624023	-0.6479880176
529525073	-0.0936877841
896373312	-0.0375898256999999
862480487	-1.5071434524
541004369	-1.4997434273
169994065	-1.3983706153
612785440	-1.3625352504
149229854	-2.0236334836000003
716166822	-2.7615135856
264541562	-4.0405904263
295413344	-5.1596802151
894667735	-1.569622787
296830311	0.2137915766
464004224	0.1595325622
306996133	-0.4376461111999999
238218690	-1.171951452
426851048	-2.2251369084
249233834	-3.2048809276
858785597	-1.3406827143
625107986	-4.8732958362
288789120	-5.982567027000001
822795693	-6.4456261549
878934238	-2.2512731137
109225671	-6.5279992996
603109446	0.7860892979999999
982135008	0.5453241375
668574193	-1.4436540675999998
294292533	-1.6024488726
308822647	0.0575708237
365158016	-0.1942710493
429719210	0.301076949
744944168	-1.7198600749
729427173	-0.7569465698000001
808951335	-0.8036189217
980133912	0.4541441757
415944104	-1.1331674849
149051612	-2.4949028287
485208904	-5.53070544
823688351	-3.3974324562
208828932	-7.6872220822
279525661	-3.7440777388
449631139	-3.3549684893
789566768	-3.3984573794
707543599	-0.6530596225
485862912	-3.775990335
119917299	-1.4719350107
615835727	-2.3469160768
525235079	-4.2192268325
386706100	-4.3931837232
888738825	-4.5096151077
648902936	-4.3992383437
290379827	-4.2617516212
404980309	-4.5222231174
938750555	-4.4504277175
214575179	0.2567187446
557604494	-5.1661846252
544179281	-4.3809109776
546452157	-4.2145392055
694625832	-4.6845024567
397631500	-4.428848848
425114907	-5.1712348525
878266028	-5.4630997896
728267767	-4.9917376214
323190912	-5.529966163099999
723394230	-5.530921640800001
677872448	-5.6688423383
910693776	-5.9372904598
659385847	-5.9638494884
406711386	-6.3103895185
766584465	-6.8367531336
761336763	-6.3736456351
853047770	-6.7570975386
580609144	-7.0120095436000005
491472631	-6.7895895249
234175839	-7.0267374942
290317093	-6.9044856274
185200328	-7.1336144776
187496559	-7.0463600735
802683303	-7.5440264742
139253419	-7.423828912
490946630	-7.3753013985
748860122	-7.204596088300001
649453591	-7.3271136165
198820894	-7.469064653099999
546744009	-7.397152994400001
931116479	-7.835715931
551938010	-8.1906449159
596867632	-8.6280505595
710168286	-8.7655314659
762208016	-7.6118931699
245459899	-6.9904281999
301665114	-6.4448105798
150379383	-8.1508681249
187496108	-7.573831768200001
936163541	-7.6358227076
118177840	-6.0397604981
212528401	-7.7398036692
461148134	-7.1224610466
803659315	-7.3965020268
590245168	-7.4985586512
374209542	-7.602120788300001
949969356	-7.6647115323
435942394	-7.6415256675
365369963	-8.3629378574
188848125	-9.1442341106
891684339	-9.039324078
299668182	-9.1299878036
631042467	-8.9896322186
948290988	-10.0169999307
859299318	-5.5588468327
890821838	-5.9557300071000006
109053922	-6.813060611
438155008	-6.6558855625
963674997	-7.0074879806
233135207	-7.69430966
944941478	-7.6052980935
658993554	-5.0152501934
430617341	-6.2058415067
789527295	-7.8662401992
638540517	-7.8465603387
493579893	-7.806077004
566285009	-7.6305993261
271447588	-6.566718008
107127856	-8.0045326037
591128195	-7.5414466266
298126515	-4.9999945622
204943733	-5.949075231
241401331	-5.5960586261000005
414281572	-6.782690091799999
686852784	-7.9052553562
892402563	-7.6348607805
575273560	-7.721757870399999
142513209	-7.8916361395
423208976	-7.7579945848
502816855	-7.8250730454
773116991	-5.3116265943
184719702	-6.9474451591
327059824	-7.6234773746
943114017	-7.966789170299999
849729118	-6.61539022
360478239	-6.815976001
976699460	-7.263233538400001
885634470	-7.9658105639
388147015	-7.779843060399999
907819365	-8.5404809541
953187781	-7.7837785588
196210939	-7.9073894624
524295180	-8.1019307222
586846324	-7.511883361000001
628639588	-7.973611776
565870560	-4.7708809717000005
650747694	-6.9835711537
190830504	-6.756602506799999
994163838	-8.1584243143
779258385	-6.275970814500001
886712797	-6.926267992300001
813397407	-5.1171460358
400010526	-7.0864973463
235649968	-5.7438651202
249952030	-6.6027992709
869713760	-7.8822713548
114802656	-7.981147656799999
155298324	-8.1416267302
684565126	-8.1750686223
310935926	-7.9318570783
388322411	-4.8617411072
552623723	-5.8571242399
485900362	-6.9546943469
250032419	-5.968106766699999
180972361	-6.568661207100001
704657095	-7.2735304728
320463687	-6.9712344191
574915299	-7.0666256459
173532099	-7.115252612100001
758083633	-4.6677879254
533643346	-5.9495319098
649592290	-7.1001953639
572501715	-7.1886381337000005
331951829	-7.7118329776
831519703	-8.1844134651
226825007	-8.0544153113
343995136	-8.3487503358
758552385	-8.2698850372
889961855	-7.9828073074
831731733	-8.0585030279
937731221	-8.2171679788
856475943	-7.9969982826
870825292	-7.9690613395
281674812	-8.2138073561
952372354	-7.6862678201
651598583	-8.4587601408
411451816	-8.2520983426
825773798	-8.1667842337
841745530	-8.828369840499999
839772493	-7.188496044500001
410773035	-7.112066324
294034259	-7.3953018986
841103682	-6.2637704779
674244309	-6.2793954063
419801593	-7.304443806799999
267629802	-6.717139790499999
546558130	-5.4548481286
350019094	-6.3058678101
511586469	-6.293710562799999
518718845	-6.088238680599999
658700141	-7.2887340171
900979983	-7.6228592843
781061844	-8.2701498682
492377510	-8.4626870474
600698713	-8.4235961938
269612086	-8.3771050883
773697051	-8.2650486602
668066736	-8.2716565948
849476893	-8.5265601286
870154419	-6.5751878449
270663473	-9.052340862
412376664	-6.0559466089
733803328	-7.3063783536
614054797	-7.1014793549
535676783	-5.692860180299999
620672564	-7.6922433716
549407838	-7.179920248999999
493491431	-4.8375365922
697572386	-7.330901470700001
240691075	-7.634485568300001
853969600	-7.461800321799999
857445968	-5.4514607628
864482140	-5.5190975907
802621056	-7.0220260604
885849993	-7.3952335385
698293978	-4.8435743389
646394086	-5.347977516
338538022	-7.5095589026
849203217	-7.255740326000001
730320269	-7.4198053963
152743669	-7.455526833
842349939	-7.814241028500001
956603060	-7.473779876699999
541336073	-6.3502060506
272989350	-6.4573217576
196981529	-7.4179683662
464728889	-6.4497523604
689295313	-7.5632144901
342133043	-7.6266942296
848580037	-7.2627495503
194300783	-7.0799044677
225089113	-5.798391069
319077445	-7.050931182699999
840541597	-7.581973548400001
557653082	-7.5579677799
176393406	-7.5255403409
782040780	-7.869298263099999
916417684	-7.484220297999999
261658039	-6.672808805599999
705541343	-7.830582616799999
484575098	-7.6317322062
978308798	-7.481773695499999
448876214	-7.9717711074
667780975	-7.7520707385
507970934	-8.2876520693
212655557	-8.3082430527
220070111	-8.4790833317
102661039	-8.2900385416
830433712	-8.4645677849
115830410	-8.6670954079
642502440	-8.755372465299999
899532517	-8.520248661
299172249	-8.5058697258
648594939	-8.7211960386
767561366	-8.0625429623
670827953	-8.9148440789
125763255	-8.797313426799999
243720058	-8.4059550501
760769368	-9.227651248
317502195	-9.0983152748
553451907	-9.1969385027
807711388	-9.1359660934
937519128	-9.2920103659
223516436	-9.2195295624
210503361	-9.4071737246
377659351	-9.8164351053
752804617	-9.9827617991
829922187	-7.9926275988
458169877	-5.2733987051
541465786	-8.1939864578
944550231	-8.2779665867
560851392	-8.983050454099999
877867854	-9.0249738719
442166615	-5.8836966949
186504441	-8.972710915599999
854713976	-5.6631600565
167759702	-7.9319837821
233983218	-7.9911025111
326563794	-8.146786216599999
346451562	-5.8129901866
882979968	-7.6331990421
336075635	-6.4891402338
268620074	-7.7171571443
663363618	-7.7185099927
895033339	-6.7715099068
641502954	-8.0871707055
910050242	-7.94522478
673209913	-6.350325563999999
950849003	-7.0093328393
219025252	-6.7197753001
431572870	-6.733128222
591874434	-7.9260469847
888893068	-7.7440158853
926428544	-8.1064832759
434513570	-8.1118919859
198092040	-7.1002216252
330187159	-6.9639720065
731309562	-7.0514245951
372511899	-7.9806713528
793955215	-8.2324757883
242875659	-7.472430972100001
739873775	-6.9758197173
900116339	-7.1158852536
114284245	-7.1716670448
576373557	-7.1697361359
229676378	-8.1027530485
839202863	-7.9318475776
964842607	-8.0701647483
187893238	-6.0423843487
746173177	-6.912156136599999
961264444	-7.6916832495
623924312	-7.3328313355
173405341	-7.6864910333
989864019	-7.3410901182
121404082	-7.379569278300001
490415101	-8.2787650296
905050181	-8.2475792783
389404660	-8.4761487948
777078611	-7.214642713
110769887	-7.5324148718
732338437	-7.4564753884
239202619	-7.547293505
363752587	-7.7273960926
653151011	-7.472819969600001
475692671	-7.397875398099999
754384947	-7.4876332175
743192788	-7.432469538099999
972709961	-7.3256791006
227222005	-6.757182205
771900428	-6.4416841407000005
845220003	-7.678196263899999
585060752	-7.77786597
829952596	-7.5280099033
787260145	-7.5829344883
632933040	-7.5649937324
617406997	-7.5165300857
879437359	-7.534689739199999
454076487	-7.6770043618
999388728	-8.6470570009
865931827	-7.255116256
287118659	-6.7725704235
121373315	-8.545917916
594975324	-8.7052973925
935441654	-8.8106451034
645218098	-8.4010988426
401535285	-8.5104350823
653136634	-8.2496923157
731266263	-8.4055410062
606578287	-7.968043762200001
523758159	-8.5296561698
206845036	-8.6461429905
578886620	-8.3631893131
874987627	-8.754650095399999
100400551	-8.848512616699999
491761488	-8.7020121255
404293714	-8.782716219400001
547379282	-7.2558511787
758238322	-9.2047594175
273637250	-8.8172722155
917261342	-9.5344195865
125258610	-9.1459110865
999773615	-9.9818960396
931092673	-10.2347171749
184255979	-10.098913562
949723433	-2.4522
438306488	-3.2502
894755113	-1.6368
368950012	-0.9227
315139372	1.0454
650222180	-4.8789
981790942	-1.1309
941798607	-1.4666
434674546	-2.6758
541601521	-3.9208
857578198	-5.3106
941101601	-0.945
780660342	-2.4446
975969974	-2.6003
560168719	-2.3698
620331803	0.0
100533637	-3.0077
286949440	-2.1504
571308322	-1.1141
635254314	-4.8041
776864087	-4.2773
689958956	0.0018
955239272	-0.3315
830532570	0.3597
520962090	-6.5052
974285181	0.7898
746832373	-2.2481
219910316	-5.7769
413819316	-1.0777
839432536	-2.4259
180234320	1.1006
879913986	-3.8156
891037513	0.2948
694180095	-5.3835
903197151	0.8351
257087665	0.7643
760924063	-1.6953
207139615	1.2211
714008103	-1.8861
429269262	0.6353
165346595	0.7878
963648627	1.1186
187387680	-4.4192
920607913	-1.9885
412193834	-6.8644
434602207	-5.3669
583034869	-4.8441
601688720	-2.1757
273120373	-4.3979
912343123	0.7490000000000001
716686076	-2.1394
724520607	-4.6026
228684763	0.2207
532400395	-1.1887
585783915	-1.5704
205115510	-0.6593
380508582	-0.1547
214743767	0.5848
438867216	0.9351
225722808	-1.5959
651757050	0.5854
336595849	1.5808
724800621	-3.284
284674496	-6.2908
432819966	-4.2155
730548762	-4.0815
536514854	-0.8655
917494741	-1.5235
808993438	0.2453
800753238	-3.0163
421761077	1.0452
483379103	0.8091
542158628	-3.3567
537245199	-1.0157
919601813	-2.366
633475913	-0.9482
405702722	0.3901
159437099	-2.8583
326546279	-1.826
982961135	0.4758
469967890	-2.5958
917935984	1.236
224505147	1.1072
117931610	-3.6687
877104157	-4.6271
829945037	-2.2888
921849495	0.3577
122017754	-3.4634
220110820	-2.6677
383620699	-1.6695
331353486	-0.5314
704615767	-1.1426
579563183	-5.2926
345781925	0.9505
723361705	-6.5386
276852441	-2.7785
574840606	-2.1179
935719335	-3.5913
987902193	-3.2859
295297157	-2.8629
882174497	1.5682
557566207	-1.0417
896425802	1.346
227916792	0.5768
504674067	1.356
730275181	-1.9113
750451421	-2.0843
245956860	1.2283
367074469	-3.5952
120925288	1.2434
989230297	1.1612
826527229	1.07
288184463	-1.1098
616503948	-0.1713
865926634	-0.7219
301727329	0.5455
136023104	-0.7574
285388160	0.8845
698338673	-3.3093
597039077	-3.2301
998215400	-1.9784
324117829	-1.9942
870690226	-4.3158
601360047	1.4681
587346811	-0.8666
421863672	-6.3168
882377490	-1.5219999999999998
354333307	-2.079
428409445	-3.0272
965850948	-2.2596
432963266	-2.4581
706889579	-2.9008
358661189	-2.1193
490499511	-3.4507
176179521	0.7724
304487377	-0.38
868643692	-0.2186
771547881	-4.9058
932643248	-0.6285
110923126	0.8723
777202994	-3.8664
680357304	-1.5599
202081998	-6.0892
659290534	-2.9384
755139550	-2.6995
271530485	-3.069
345503640	-1.9871
114517306	-2.7272
239277312	-2.1498
465672998	1.1359
609283805	-1.7128
328695125	-0.012
283509215	1.1243
483930822	-1.6217
803046345	1.1002
990306999	1.1189
480317152	0.8896
396292657	0.6591
324292151	-1.2449
623641606	-3.4141
823746720	-5.7692
705900905	-2.9902
117106909	-3.8202
843461779	-2.0394
453474204	-5.1901
395359529	-3.3682
992087399	-4.6024
340742620	-5.836
119852312	-3.2626
439996270	-5.8541
649854937	1.2572
330890693	-2.4255
712897935	-4.107
193026019	-3.4942
470953262	-3.9544
213771308	-0.9818
337569811	-6.2949
180093779	0.1804
153785162	-3.6478
178438270	-5.2692
888030252	-5.0313
300770274	-5.8892
220175606	-6.5891
873064435	-9.3076
986408332	-3.81
638293206	-1.5075
566995962	-2.7171
670403789	-2.407
494182705	-0.2592
132514463	-1.643
822983349	-2.9437
215557591	-1.7447
819528540	-2.1195
116617550	-3.1572
110602091	-1.1567
566483714	-2.3122
187049192	-1.4901
948434501	-2.0886
849397728	-0.7739
763733654	0.6043
262340266	-9.5374
547785602	-1.2871
316583444	-2.3924
933066601	-0.9549
244488997	-1.6172
567252762	-3.6646
673609109	-2.4371
843042429	-1.0515
387970563	-2.5380000000000003
753161461	-3.0902
778558398	0.3348
725992604	-2.2664
460868662	-4.3468
221277825	-1.8871
441766524	-0.9299
958840732	0.5201
267209734	-2.8267
668918140	0.7051
280715692	-2.8795
710149615	-2.6383
422875587	-2.0659
401823648	-5.183
237371037	-0.9034
352756549	-2.7377
649585804	-1.9171
852560730	0.3783
248751887	-3.3104
929764316	-5.2094
905351952	-2.3202
475742999	-1.0911
330531687	-1.9424
708808079	-0.9452
632920324	-3.8294
692886777	-2.6268
209358572	-4.3546
603595335	-3.848
140409566	-2.9437
849100952	-2.7145
683355856	-0.7405
931992997	-3.78
380417009	-3.678
800719164	-3.8118
263462993	-0.5418
921967537	-3.2386
379027534	-2.2868
415402507	-1.5036
287409839	-1.2458
550552855	-0.6085
821065553	-0.6222
759410778	-1.9255
665261324	1.0499
283036088	0.9565
675767068	0.0599
207606307	0.2069
362832848	-0.9383
564146312	-1.0829
445765520	-0.3599
921507206	-4.9495
688609058	-0.889
546933421	0.9276
109576106	-2.1590000000000003
189528217	1.0083
642706922	-1.9197
630650955	-2.337
214430234	-4.2686
778807284	-1.7969
844350005	-2.809
316187735	0.892
855320013	-2.8925
296389692	-1.2399
494961460	-4.4709
737623089	-1.1097
502823332	-2.0628
646489788	-2.1945
811450847	-4.1958
802667951	-4.0444
176085445	0.9311
470798626	-0.4154
560006845	0.1128
314275564	0.9349
211024928	0.9386
166236207	-2.2232
987045778	-1.91
770401115	-3.4009
522741705	-3.1508
796944744	-7.0641
676016209	-0.1995
730277545	0.534
533551733	-1.7395
945585977	-3.1157
816358982	-3.6757
769192054	0.9166
931637506	-2.0946
392524834	-3.429
170833232	0.5564
897173826	-2.6995
261053143	-1.3067
358902254	-7.959
990026055	0.8789
690614765	-0.4121
968939534	-0.8005
946813668	0.6341
636937882	-1.2727
671144042	-2.6069
876249767	-1.2665
117605594	-2.7369
181786426	-3.3907
970369453	-1.7305
845673973	-1.4242
181094226	-0.8312
864860372	0.8723
373566260	-1.693
191751290	-3.2831
877233891	-0.9022
407671437	-1.2753
532996233	-1.6021
460367858	-1.3177
883916649	-1.3562
951613849	1.2434
549708079	1.2211
729679552	1.236
561821912	1.2071
583016871	1.2363
842067157	-0.1906
225929877	0.8992
446266925	0.9275
812443692	0.8536
459206232	0.5373
951401213	-6.8424
564902227	-1.2843
253401156	0.3326
576134851	-2.886
304675398	1.0452
948595950	1.055
377718519	0.1893
347337762	-0.1669
415942461	0.5273
627070322	1.0499
767340759	-4.2605
833494729	-0.7945
518389652	0.0702
948377928	-0.9827
418943674	-2.3696
534812471	-3.5228
310375183	-2.8997
429979346	-1.8135
201470505	-0.5394
761394623	-2.0451
518078063	1.0309
221802395	-2.1204
